4315\CPU MARCA HEWLETT PACKARD PRO 6300
4316\CPU MARCA HEWLETT PACKARD PRO 6300
4469\CPU MARCA HEWLETT PACKARD PRO 6300
4915\CPU MARCA HEWLETT PACKARD PRO 6300
4180\CPU MARCA HP. MODELO COMPAQ 6200. INTEL CORE I5 2400 3.10 GHZ. 
4181\CPU MARCA HP. MODELO COMPAQ 6200. INTEL CORE I5 2400 3.10 GHZ. 
4182\CPU MARCA HP. MODELO COMPAQ 6200. INTEL CORE I5 2400 3.10 GHZ. 
4183\CPU MARCA HP. MODELO COMPAQ 6200. INTEL CORE I5 2400 3.10 GHZ. 
87\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
92\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
99\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
101\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
103\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
108\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
109\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
110\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
111\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
113\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
122\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
123\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
124\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
127\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
130\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
131\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
133\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
134\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
139\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
140\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
141\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
149\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
151\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
152\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
153\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
66\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
73\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
76\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
59\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
60\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
61\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
62\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
63\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
64\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
65\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
67\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
68\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
69\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
70\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
71\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
72\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
98\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
102\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
146\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
160\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
165\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
166\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
167\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
168\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
82\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
90\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
95\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
104\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
105\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
106\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
107\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
74\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
75\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
77\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
78\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
79\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
80\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
81\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
83\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
84\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
85\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
86\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
114\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
147\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
161\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
163\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
164\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
112\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
115\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
116\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
117\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
88\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
89\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
91\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
93\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
94\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
96\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
97\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
100\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
142\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
144\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
157\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
118\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
162\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
119\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
120\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
121\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
125\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
126\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
128\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
129\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
132\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
135\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
136\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
137\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
138\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
143\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
145\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
148\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
150\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
154\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
155\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
156\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
158\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
159\CPU 8189-E8S IBM THINKCENTER PENTIUM IV 2.8 GHZ RAM 512 MB HD 40 GB
9\CPU SERVIDOR IBM X255 2.67 GHZ
12\CPU SERVIDOR IBM X255 2.67 GHZ
10\CPU SERVIDOR IBM X255 2.67 GHZ
11\CPU SERVIDOR IBM X255 2.67 GHZ
13\CPU SERVIDOR IBM X255 2.67 GHZ
14\CPU SERVIDOR IBM X255 2.67 GHZ
15\CPU SERVIDOR IBM X255 2.8 GHZ
3130\CPU SERVIDOR IBM XSERIESX226 M/T8648-1AU XEON 3.0 GHZ
1813\CREDENZA  725-1800 (CUATRO PUERTAS)
1814\CREDENZA  725-1800 (CUATRO PUERTAS)
3563\CREDENZA  LATERAL MIXTA 725-1800 
1072\CREDENZA ADAGIO 1800-600 DOS MODULOS Y GABINETE CENTRAL
1645\CREDENZA ADAGIO 1800-600 DOS MODULOS Y GABINETE CENTRAL
914\CREDENZA ADAGIO 1800-600 DOS MODULOS Y GABINETE CENTRAL
2771\CREDENZA ADAGIO 1800-600 DOS MODULOS Y GABINETE CENTRAL
2086\CREDENZA ADAGIO 1800-600 DOS MODULOS Y GABINETE CENTRAL
4706\CREDENZA ESPECIAL DE 0.80M X 0.70 M X 0.50 M
809\CREDENZA LATERAL MIXTA 725-1800
810\CREDENZA LATERAL MIXTA 725-1800
811\CREDENZA LATERAL MIXTA 725-1800
1067\CREDENZA LATERAL MIXTA 725-1800
1068\CREDENZA LATERAL MIXTA 725-1800
1641\CREDENZA LATERAL MIXTA 725-1800
1642\CREDENZA LATERAL MIXTA 725-1800
806\CREDENZA LATERAL MIXTA 725-1800
808\CREDENZA LATERAL MIXTA 725-1800
812\CREDENZA LATERAL MIXTA 725-1800
813\CREDENZA LATERAL MIXTA 725-1800
814\CREDENZA LATERAL MIXTA 725-1800
1066\CREDENZA LATERAL MIXTA 725-1800
2590\CREDENZA LATERAL MIXTA 725-1800
1644\CREDENZA LATERAL MIXTA 725-1800
1809\CREDENZA LATERAL MIXTA 725-1800
1810\CREDENZA LATERAL MIXTA 725-1800
1811\CREDENZA LATERAL MIXTA 725-1800
1812\CREDENZA LATERAL MIXTA 725-1800
2085\CREDENZA LATERAL MIXTA 725-1800
2682\CREDENZA LATERAL MIXTA 725-1800
4793\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4794\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4795\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4796\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4797\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4798\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4799\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4800\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4801\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
4802\CREDENZAS DE ARCHIVO DE 80 X 50 X 73 CM
3717\CRESCENTE 2600 PERIMETROS
4960\DATA EPSON S-18+
4964\DATA EPSON S-18+
4966\DATA EPSON S-18+
4968\DATA EPSON S-18+
4970\DATA EPSON S-18+
184\DATA SHOW MODELO POWERLITE S1
187\DATA SHOW MODELO POWERLITE S1
186\DATA SHOW MODELO POWERLITE S1
185\DATA SHOW MODELO POWERLITE S1
183\DATA SHOW MODELO POWERLITE S1
3957\DELL OPTIPLEX 780 DB-002 CPU 
3958\DELL OPTIPLEX 780 DB-002 CPU 
3959\DELL OPTIPLEX 780 DB-002 CPU 
3960\DELL OPTIPLEX 780 DB-002 CPU 
3653\DELPHI 8.0 PROFESIONAL FOR NET
3987\DESKTOP DELL VOSTRO 230; 2.66GHZ; 4GB DE RAM; 500GB; DVD/RW CPU 
4110\DESKTOP PC HP COMPAQ6200 PRO CPU
4111\DESKTOP PC HP COMPAQ6200 PRO CPU
3741\DESTRUCTORA DE PAPEL INTIMUS 155
3742\DESTRUCTORA DE PAPEL INTIMUS 155
3743\DESTRUCTORA DE PAPEL INTIMUS 155
3764\DESTRUCTORA INTIMUS 155CC
3765\DESTRUCTORA INTIMUS 155CC
4989\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4990\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4991\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4992\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4993\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4994\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4995\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4996\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4997\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4998\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
4999\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
5000\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
5001\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
5002\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
5003\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
5004\DISCO DURO DEL POWEREDGE R720 SAS 300GB 15K
5005\DISCO DURO DELL POEREDGE R510 SAS 146 GB 15K
5006\DISCO DURO DELL POEREDGE R510 SAS 146 GB 15K
5007\DISCO DURO DELL POWER EDGE R510 SAS 300GB
4985\DISCO DURO DELL POWEREDGE R720 SAS 300 GB 10K
4986\DISCO DURO DELL POWEREDGE R720 SAS 300 GB 10K
4987\DISCO DURO DELL POWEREDGE R720 SAS 300 GB 10K
4988\DISCO DURO DELL POWEREDGE R720 SAS 300 GB 10K
5026\DISCO DURO DVR CAPACIDAD 4TB SATA
5027\DISCO DURO DVR CAPACIDAD 4TB SATA
5028\DISCO DURO DVR CAPACIDAD 4TB SATA
5029\DISCO DURO DVR CAPACIDAD 4TB SATA
5030\DISCO DURO DVR CAPACIDAD 4TB SATA
4011\DISCO DURO EXTERNO MARCA HP SIMPLESAVE 1 TB USB 2.0
5016\DISCO DURO EXTERNO SAMSUNG MODELO M3 CAPACIDAD 2 TB
3892\DISCO DURO EXTERNO USB CAPACIDAD 500GB MARCA MY BOOK
3463\DISCO DURO SCSI HOTSWAP
5008\DISCO DURO SERVER HP PROLIANT ML350 SAS 146 GB 10 K
5009\DISCO DURO SERVER HP PROLIANT ML350 SAS 146 GB 10 K
5010\DISCO DURO SERVER HP PROLIANT ML350 SAS 146 GB 10 K
5011\DISCO DURO SERVER HP PROLIANT ML350 SAS 146 GB 10 K
5012\DISO DURO DELL DATA STORAGE EQUALLOGIC PS6110E 1 TB 7.2K
5013\DISO DURO DELL DATA STORAGE EQUALLOGIC PS6110E 1 TB 7.2K
5014\DISO DURO DELL DATA STORAGE EQUALLOGIC PS6110E 1 TB 7.2K
5015\DISO DURO DELL DATA STORAGE EQUALLOGIC PS6110E 1 TB 7.2K
4197\DUPLEX AUTOMATICO P/IMPRESORA HP LASERJET P4015N
4252\DUPLEX AUTOMTICO PARA IMPRESORA HP P4015N.
3980\DUPLEX MANEJADOR DE PAPEL
3981\DUPLEX MANEJADOR DE PAPEL
4065\DUPLEX MANEJADOR DE PAPEL
4064\DUPLEX MANEJADOR DE PAPEL 
4217\DUPLEX PARA IMPRESORA HP LASER JET P4015N
3867\DUPLEXOR AUTOMATICO
3868\DUPLEXOR AUTOMATICO
4649\DVR DE 8 CANALES 
4748\ENGRAMPADORA SEMI INDUSTRIAL MARCA KW TRIO PARA 240 HOJAS 
4720\EQUIPO BIOMETRICO ICLOCK 260 ZK SOFTWARE
4721\EQUIPO BIOMETRICO ICLOCK 260 ZK SOFTWARE
4722\EQUIPO BIOMETRICO ICLOCK 260 ZK SOFTWARE
4724\EQUIPO BIOMETRICO ICLOCK 260 ZK SOFTWARE
4723\EQUIPO BIOMETRICO ICLOCK 260 ZK SOFTWARE
4901\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 12000 BTUS
4902\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 12000 BTUS
4903\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 18000 BTUS
4904\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 18000 BTUS
4907\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 24000 BTUS
4908\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 24000 BTUS
4905\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 24000 BTUS
4906\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 24000 BTUS
4972\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4973\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4974\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4975\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4976\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4977\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4978\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4979\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4980\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4981\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4982\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4983\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 900 BTUS
4899\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 9000 BTUS
4900\EQUIPO DE AIRE ACONDICIONADO WHITE WESTINGHOUSE 9000 BTUS
3909\EQUIPO DE AIRE ACONDICIONADO 12000 BTUS LG MODELO TSUC126TDAO
3882\EQUIPO DE AIRE ACONDICIONADO TIPO VENTANA DE 18000 BTUS
3995\EQUIPO DE FAX MARCA BROTHER MFC7220.
4004\EQUIPO DE FIREWALL MARCA JUNIPER MODELO SRX-210H
3991\EQUIPO FIREWALL - MARCA JUNIPER MODELO SRX-210H
3986\EQUIPO FIREWALL MARCA JUNIPER MODELO SRX-210H
3985\EQUIPO FIREWALL, MARCA JUNIPER MODELO SRX-210H
4255\EQUIPO MULTIFUNCIONAL (IMPRESORA, FAX, ESCANER Y COPIADORA)
4254\EQUIPO MULTIFUNCIONAL (IMPRESORA, FAX, ESCANER Y COPIADORA) 
3755\EQUIPO PROTECTOR DE SOBRETENSIONES ELCTRICAS.
3919\ESCALERA METLICA TIPO TIJERA DE 6 PELDAOS
3913\ESCALERA TIPO TIJERA DE SEIS PELDAOS. MATERIAL ALUMINIO
4936\ESCALERAS METALICAS DE 5 DIVISIONES
4937\ESCALERAS METALICAS DE 5 DIVISIONES
4068\ESCANER DE ALTO TRAFICO XEROX DOCUMATE 3640
4261\ESCANER DE ALTO TRFICO MARCA FUJITSU MODELO FI-6110
4262\ESCANER DE ALTO TRFICO MARCA FUJITSU MODELO FI-6110
4260\ESCANER DE ALTO TRFICO MARCA FUJITSU MODELO FI-6140
4067\ESCANER DE ALTO TRFICO XEROX DOCUMATE 3640
4695\ESCANER FUJITSU FI-6110 COLOR ALIMENTADOR DE HOJAS USB 2.0
4696\ESCANER FUJITSU FI-6110 COLOR ALIMENTADOR DE HOJAS USB 2.0
4697\ESCANER FUJITSU FI-6110 COLOR ALIMENTADOR DE HOJAS USB 2.0
1986\ESCRITORIO 1200-1200-600 CON MODULO PEDESTAL
1987\ESCRITORIO 1200-1200-600 CON MODULO PEDESTAL
2140\ESCRITORIO 1200-1200-600 CON MODULO PEDESTAL
1808\ESCRITORIO 1200-600 CON MODULO PEDESTAL
1983\ESCRITORIO 1200-600 CON MODULO PEDESTAL
3582\ESCRITORIO 1200-600 CON MODULO PEDESTAL
2134\ESCRITORIO 1200-600 CON MODULO PEDESTAL
1055\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1077\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1078\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1079\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1087\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1656\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1988\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1989\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1990\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
1655\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2554\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2129\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2130\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2549\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2552\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2553\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2561\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
3580\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
3581\ESCRITORIO 1500-1500-600 CON MODULO PEDESTAL
2548\ESCRITORIO 1500-1500-900-600 CON MODULO PEDESTAL
3579\ESCRITORIO 1500-900-600 CON MODULO PEDESTAL
2551\ESCRITORIO 1800-600 CON MODULO PEDESTAL
3108\ESCRITORIO 900-600 CON MODULO PEDESTAL
3109\ESCRITORIO 900-600 CON MODULO PEDESTAL
3110\ESCRITORIO 900-600 CON MODULO PEDESTAL
4783\ESCRITORIO AUXILIAR DE TRABAJO DE 120 X 60 CM.
4784\ESCRITORIO AUXILIAR DE TRABAJO DE 120 X 60 CM.
4785\ESCRITORIO AUXILIAR DE TRABAJO DE 120 X 60 CM.
4786\ESCRITORIO AUXILIAR DE TRABAJO DE 120 X 60 CM.
4787\ESCRITORIO AUXILIAR DE TRABAJO DE 120 X 60 CM.
1909\ESCRITORIO C/ TABLERO ANGULAR 1200-120 GRADOS CUBIT
1910\ESCRITORIO C/ TABLERO ANGULAR 1200-120 GRADOS CUBIT
1911\ESCRITORIO C/ TABLERO ANGULAR 1200-120 GRADOS CUBIT
1912\ESCRITORIO C/ TABLERO ANGULAR 1200-120 GRADOS CUBIT
1913\ESCRITORIO C/ TABLERO ANGULAR 1200-120 GRADOS CUBIT
1914\ESCRITORIO C/ TABLERO ANGULAR 1200-120 GRADOS CUBIT
4650\ESCRITORIO DE MELAMINA 4 CAJONES 1,20CM X 0,60CM X 0,75CM
4651\ESCRITORIO DE MELAMINA 4 CAJONES 1,20CM X 0,60CM X 0,75CM
4652\ESCRITORIO DE MELAMINA 4 CAJONES 1,20CM X 0,60CM X 0,75CM
1084\ESCRITORIO DE RECEPCION COUNTER CON MODULO PEDESTAL
1085\ESCRITORIO DE RECEPCION COUNTER CON MODULO PEDESTAL
1086\ESCRITORIO DE RECEPCION COUNTER CON MODULO PEDESTAL
3564\ESCRITORIO DE RECEPCION COUNTER CON MODULO PEDESTAL
